file,bars_ext,bars_int,match_rate,head3_ext,head3_int
211_rock-halftime_140_fill_4-4_13.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_14.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_15.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_16.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_17.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_18.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_19.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_2.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_21.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_22.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_23.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_24.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_25.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_26.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_28.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_3.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_31.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_32.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_33.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_34.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_35.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_36.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_37.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_4.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_41.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_42.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_43.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_44.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_5.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_51.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_52.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_53.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_54.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_55.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_56.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_57.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_58.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_6.stage2.json,0,0,1.0000,,
211_rock-halftime_140_fill_4-4_8.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_1.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_10.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_11.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_12.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_13.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_14.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_15.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_16.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_17.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_18.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_19.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_2.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_21.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_22.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_23.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_24.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_25.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_26.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_28.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_3.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_31.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_32.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_33.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_34.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_35.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_36.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_37.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_4.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_41.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_42.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_43.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_44.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_5.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_51.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_52.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_53.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_54.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_55.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_56.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_57.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_58.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_6.stage2.json,0,0,1.0000,,
212_rock-halftime_140_fill_4-4_8.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_1.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_10.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_11.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_12.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_13.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_14.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_15.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_16.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_17.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_18.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_19.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_2.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_21.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_22.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_23.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_24.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_25.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_26.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_28.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_3.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_31.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_32.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_33.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_34.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_35.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_36.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_37.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_4.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_41.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_42.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_43.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_44.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_5.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_51.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_52.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_53.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_54.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_55.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_56.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_57.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_58.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_6.stage2.json,0,0,1.0000,,
213_rock-halftime_140_fill_4-4_8.stage2.json,0,0,1.0000,,
214-v1.stage2.json,0,138,0.0000,,F#:maj|F#:min|E:maj
214-v2.stage2.json,0,138,0.0000,,F#:maj|F#:min|E:maj
214-v3.stage2.json,0,138,0.0000,,F#:maj|F#:min|E:maj
214_rock-halftime_140_fill_4-4.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_1.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_10.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_11.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_12.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_13.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_14.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_15.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_16.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_17.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_18.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_19.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_2.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_21.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_22.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_23.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_24.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_25.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_26.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_28.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_3.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_31.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_32.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_33.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_34.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_35.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_36.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_37.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_4.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_41.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_42.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_43.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_44.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_5.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_51.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_52.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_53.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_54.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_55.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_56.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_57.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_58.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_6.stage2.json,0,0,1.0000,,
214_rock-halftime_140_fill_4-4_8.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_1.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_10.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_11.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_12.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_13.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_14.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_15.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_16.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_17.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_18.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_19.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_2.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_21.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_22.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_23.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_24.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_25.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_26.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_28.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_3.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_31.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_32.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_33.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_34.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_35.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_36.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_37.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_4.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_41.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_42.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_43.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_44.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_5.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_51.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_52.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_53.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_54.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_55.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_56.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_57.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_58.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_6.stage2.json,0,0,1.0000,,
215_rock-halftime_140_fill_4-4_8.stage2.json,0,0,1.0000,,
216-v1.stage2.json,0,104,0.0000,,C:maj|G:maj|C:maj
216-v2.stage2.json,0,105,0.0000,,C:maj|G:maj|C:maj
216-v3.stage2.json,0,105,0.0000,,C:maj|G:maj|C:maj
216_rock-halftime_140_fill_4-4.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_1.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_10.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_11.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_12.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_13.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_14.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_15.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_16.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_17.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_18.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_19.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_2.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_21.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_22.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_23.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_24.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_25.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_26.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_28.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_3.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_31.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_32.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_33.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_34.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_35.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_36.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_37.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_4.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_41.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_42.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_43.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_44.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_5.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_51.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_52.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_53.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_54.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_55.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_56.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_57.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_58.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_6.stage2.json,0,0,1.0000,,
216_rock-halftime_140_fill_4-4_8.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_1.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_10.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_11.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_12.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_13.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_14.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_15.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_16.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_17.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_18.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_19.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_2.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_21.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_22.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_23.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_24.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_25.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_26.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_28.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_3.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_31.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_32.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_33.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_34.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_35.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_36.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_37.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_4.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_41.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_42.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_43.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_44.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_5.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_51.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_52.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_53.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_54.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_55.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_56.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_57.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_58.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_6.stage2.json,0,0,1.0000,,
217_rock-halftime_140_fill_4-4_8.stage2.json,0,0,1.0000,,
218-v1.stage2.json,0,71,0.0000,,F#:maj|C#:maj|D#:min7
218-v2.stage2.json,0,73,0.0000,,F#:maj|C#:maj|F#:maj
218-v3.stage2.json,0,73,0.0000,,F#:maj|C#:maj|F#:maj
218_rock-halftime_140_fill_4-4.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_1.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_10.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_11.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_12.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_13.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_14.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_15.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_16.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_17.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_18.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_19.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_2.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_21.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_22.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_23.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_24.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_25.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_26.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_28.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_3.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_31.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_32.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_33.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_34.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_35.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_36.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_37.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_4.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_41.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_42.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_43.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_44.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_5.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_51.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_52.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_53.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_54.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_55.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_56.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_57.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_58.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_6.stage2.json,0,0,1.0000,,
218_rock-halftime_140_fill_4-4_8.stage2.json,0,0,1.0000,,
219_rock-halftime_140_fill_4-4.stage2.json,0,0,1.0000,,
219_rock-halftime_140_fill_4-4_1.stage2.json,0,0,1.0000,,
219_rock-halftime_140_fill_4-4_10.stage2.json,0,0,1.0000,,
219_rock-halftime_140_fill_4-4_11.stage2.json,0,0,1.0000,,
219_rock-halftime_140_fill_4-4_12.stage2.json,0,0,1.0000,,
219_rock-halftime_140_fill_4-4_13.stage2.json,0,0,1.0000,,
219_rock-halftime_140_fill_4-4_14.stage2.json,0,0,1.0000,,
219_rock-halftime_140_fill_4-4_15.stage2.json,0,0,1.0000,,
219_rock-halftime_140_fill_4-4_16.stage2.json,0,0,1.0000,,
219_rock-halftime_140_fill_4-4_17.stage2.json,0,0,1.0000,,
219_rock-halftime_140_fill_4-4_18.stage2.json,0,0,1.0000,,
219_rock-halftime_140_fill_4-4_19.stage2.json,0,0,1.0000,,
219_rock-halftime_140_fill_4-4_2.stage2.json,0,0,1.0000,,
219_rock-halftime_140_fill_4-4_21.stage2.json,0,0,1.0000,,
219_rock-halftime_140_fill_4-4_22.stage2.json,0,0,1.0000,,
219_rock-halftime_140_fill_4-4_23.stage2.json,0,0,1.0000,,
219_rock-halftime_140_fill_4-4_24.stage2.json,0,0,1.0000,,
219_rock-halftime_140_fill_4-4_25.stage2.json,0,0,1.0000,,
219_rock-halftime_140_fill_4-4_26.stage2.json,0,0,1.0000,,
219_rock-halftime_140_fill_4-4_28.stage2.json,0,0,1.0000,,
219_rock-halftime_140_fill_4-4_3.stage2.json,0,0,1.0000,,
